pwt1,PWT,powertel limited
pwt1,SNM,spectrum network systems limited
pww1,PWW,power resources limited
pxi1,FSA,fsa group limited
pxi1,PXI,prospex interactive limited
pxl1,PXL,proteome systems limited
pxl1,TDX,tyrian diagnostics limited
pxr1,PXR,palace resources limited
pxs1,PXS,pharmaxis ltd
pxu1,PXU,paxus corporation limited
pyc1,PYC,phylogica limited
pym1,PYM,pryme oil & gas limited
pyr1,PYR,pyrenees gold limited
pyr1,STG,straits oil & gas limited
pyt1,PWA,property trust of w.a.
pyt1,PYT,property trust of australasia
pyt1,RIB,r & i property trust
qan1,QAN,qantas airways limited
qbe1,QBE,qbe insurance group limited
qcc1,QCC,queensland capital corporation limited
qcc1,TER,terrain australia limited
qch1,QCH,queensland cotton holdings limited
qcl1,QCL,queensland cement limited
qdl1,QDL,qdl limited
qdx1,QDX,quadrax investments limited
qed1,QED,qed corporation limited
qed1,QED,qed occtech limited
qes1,ASO,australian silicon limited
qes1,BMO,bma gold limited
qes1,QES,quaestus limited
qex1,QEX,queensland petroleum explorers trust
qfx1,QFX,quickflix limited
qgc1,QGC,queensland gas company limited
qgm1,QGM,queensland gold and minerals limited
qhl1,QHL,quickstep holdings limited
qiw1,QIW,qiw limited
qiw1,QIW,qiw retailers limited
qki1,QKI,quokka investments limited
qki1,ZAL,zicom australia limited
qki1,ZGL,zicom group limited
qmc1,ANM,advanced magnesium limited
qmc1,ANM,australian magnesium corporation limited
qmc1,QMC,queensland metals corporation limited
qmg1,QMG,quay magnesium limited
qml2,QML,qmastor limited
qmm2,JBK,jumbuck corporation limited
qmm2,QMM,q multimedium limited
qmm2,QXQ,q limited
qmn1,QMN,queensland mining corporation limited
qmt1,QMT,qm technologies limited
qni1,QNI,qni limited
qol1,QOL,queensland ores limited
qop1,BLT,benitec limited
qop1,QOP,queensland opals nl
qpx1,IPR,ipernica limited
qpx1,QPX,qpsx limited
qrl1,QRL,qct resources limited
qrx1,QRX,qrxpharma ltd
qsc1,QSC,queensland science & technology limited
qst1,QST,quest investments limited
qti1,CTQ,corporate queensland limited
qti1,QTI,queensland tourism industries limited
qti1,QTI,queensland trustees and investment limited
qtk1,LEN,lennard oil nl
qtk1,QTK,quiktrak networks limited
que1,QUE,queste communications limited
quo1,QUO,quatro limited
qur1,QUR,quantum resources limited
qvl1,KSX,karmelsonix ltd
qvl1,QVL,q-vis limited
qvl1,SAH,salus technologies ltd
rab1,ARN,australian commercial property trust..
rab1,RAB,anz rabinov property trust
rab1,RAB,rabinov diversified property trust
rac1,CIX,calliden group limited
rac1,RAC,reinsurance australia corporation limited
rag1,AST,adelaide steamship company limited (the)
rag1,RAG,residual assco group limited
rai1,HKC,hawkins court limited
rai1,RAI,resource & industry limited
ral1,RAL,recruiters australia limited
rar1,RAR,red anchor resources limited
rat1,RAT,rubicon america trust
rau1,RAU,republic gold limited
raw1,RAW,rawson resources limited
rbc1,RBC,rubicon limited
rbh1,RBH,real brand holdings limited
rbk1,RBK,red back mining nl
rbl1,RBL,rib loc group limited
rbp1,RBP,rabbit photo holdings limited
rbr1,RBR,rubicon resources limited
rbs1,RBS,roberts limited
rbx1,RBX,resource base limited
rby1,RBY,rockeby biomed limited
rcd1,AFG,allco finance group limited
rcd1,RCD,record investments limited
rcg1,RCG,rcg corporation limited
rcg1,RCG,retail cube limited
rcl2,RCL,repco corporation limited
rcm1,RCM,reclaim industries limited
rco2,RCO,royalco resources limited
rcr1,RCR,rcr engineering limited
rcr1,RCR,rcr tomlinson limited
rct1,RCT,reef casino trust
rcy1,RCY,rivercity motorway group
rdf1,RDF,redflex holdings limited
rdl1,AZC,australian zircon nl
rdl1,MBM,murray basin minerals nl
rdl1,RDL,resource development corporation nl
rdl1,ROH,roehampton resources nl
rdl1,STN,southern titanium nl
rdm1,RDM,red metal limited
rdp1,RDP,randall pacific limited
rdr1,RDR,reed resources ltd
rds1,RDS,redstone resources limited
rdv1,RDV,resort developments limited
rea1,REA,rea group ltd
rea1,REA,realestate.com.au limited
reb1,REB,rebel sport limited
rec1,REC,recruitment solutions limited
red1,RED,red rock mining limited
ree1,FXO,futurexone ltd
ree1,MWE,mawson west ltd
ree1,REE,resource exploration limited
ree1,REE,resource exploration nl
ref1,REF,reverse corp limited
reg1,REG,rg capital radio limited
reh1,REH,reece australia limited
rer1,RER,resolute resources limited
rer2,RER,regal resources limited
res1,RES,regent resources n.l.
reu1,REU,rubicon europe trust group
rew1,REW,the rewards factory limited
rex2,REX,regional express holdings limited
rey1,REY,rey resources limited
rfe1,RFE,red fork energy limited
rfg1,RFG,retail food group limited
rfi1,BSM,bass metals ltd
rfi1,RFI,resource finance and investments limited
rfm1,ICP,icash payment systems limited
rfm1,ICP,international concert attractions limited
rfm1,RFM,reef mining nl
rfr1,CBH,cbh resources limited
rfr1,CBH,consolidated broken hill ltd
rfr1,RFR,redfire resources limited
rfr1,RFR,redfire resources nl
rfx1,APR,apr limited
rfx1,RFX,redflex limited
rga1,AOS,advanced ocular systems limited
rga1,RGA,regenera limited
rgc1,RGC,renison goldfields consolidated limited
rgc1,RGC,rgc limited
rgm1,RGM,regent mining limited
rgp1,RGP,refresh group limited
rgr1,CMO,commoditel limited
rgr1,CMO,comtel corporation limited
rgr1,ISA,internet solutions australia limited
rgr1,NAI,natural intelligence limited
rgr1,RGR,ramsgate resources limited
rgr1,RGR,ramsgate resources nl
rgs1,RGS,ranger minerals limited
rgs1,RGS,ranger minerals nl
rhc1,RHC,ramsay health care limited
rhe1,RHE,rheochem plc
rhg1,RHG,rams home loans group limited
rhg1,RHG,rhg limited
rhi1,RHI,red hill iron limited
rhm2,RHM,richmond mining limited
rho1,PHL,pearl healthcare limited
rho1,PUL,pulsat communications limited
rho1,RHO,rhodes mining nl.
rho1,RMN,rhodes mining nl
rho1,SWR,swan resources limited
ria2,RIA,rialto energy limited
ric1,RIC,ridley corporation limited
rim1,RIM,rimfire pacific mining nl
rin1,RIN,rinker group limited
rio1,CRA,cra limited
rio1,RIO,rio tinto limited
ris1,RIS,richfield international limited
rjt1,RJT,rubicon japan trust
rkn1,RKN,reckon limited
rlc3,RLC,reedy lagoon corporation limited
rld1,IGR,integra mining limited
rld1,RLD,relode limited
rmp1,RMP,red emperor resources nl
rms1,RMS,ramelius resources limited
rmt1,RMT,ramtron holdings limited
rmt2,RMT,rma energy limited
rmw1,BNF,bennett & fisher ltd.
rmw1,RMW,rm williams holdings limited
rnc2,RNC,run corp limited
rnd1,RND,rand mining nl
rnd1,TRN,tern minerals limited
rng1,RNG,range river gold limited
rng1,RNG,range river gold nl
rny1,RNY,reckson new york property trust
roc2,ROC,roc oil company limited
rog1,ROG,red sky energy limited.
rok1,ROK,rock building society limited (the)
rol1,ROL,robust resources limited
ror1,PEO,people telecom limited
ror1,ROR,roebuck resources nl
ror1,SWT,swiftel limited
ror1,SWT,swiftel nl
row1,ROW,rowlands corporation limited
rox1,PPD,pan palladium ltd
rox1,ROX,rox limited
roy1,ROY,royal resources limited
rpc1,RPC,rimpac limited
rpc2,RPC,repcol limited
rpd1,RPD,rp data limited
rpg1,RPG,raptis group limited
rpl1,RPL,richardson pacific limited
rpm1,RPM,roma petroleum nl
rpx1,RPX,rp data ltd
rra1,RRA,rr australia limited
rrm1,CCO,circlecom limited
rrm1,RRM,red river limited
rrm1,WTG,wintech group limited
rrn1,BGM,bamboo gold mines nl
rrn1,DES,destra corporation limited
rrn1,EHY,ehyou.com limited
rrn1,RRN,richfield resources nl
rrn1,SQG,sand queen gold mines nl
rrr1,RRG,roper river gold nl
rrr1,RRR,roper river resources nl
rrr1,WEB,webjet limited
rrr1,WEB,webjet nl
rrs1,RRS,range resources limited
rrt1,RRT,record realty
rsg1,RSG,resolute limited
rsg1,RSG,resolute mining limited
rsg1,RSG,resolute samantha limited
rsg1,SAM,samantha gold nl
rsm1,RSM,ross mining nl
rsm3,ARR,auralia resources nl
rsm3,RSM,ross mining nl
rsp1,RSP,resource pacific holdings limited
rth1,BAM,british american tobacco australasia limited
rth1,RTH,rothmans holdings limited
rti1,RTI,restech international limited
rtk1,RTK,radtek corporation limited
rtl1,RTL,ritract limited
rtl1,RTL,rtl corporation limited
rtm1,KWE,keela-wee exploration limited
rtm1,MAN,magna mining nl
rtm1,RTM,reefton mining nl
rts1,RTS,retail services limited
rts1,RTS,retail technology & services limited
rtz1,RTZ,"rio tinto-zinc corporation ltd, the"
rub1,RUB,rubicor group limited
rul1,RUL,runge limited
rum1,RUM,rum jungle uranium limited
run1,IMW,insurance my way limited
run1,RUN,rundles holdings limited
run1,WAS,wasabi energy limited
rup1,RUP,rural press limited
rus1,CSC,charlotte securities limited
rus1,EPL,eyecare partners limited
rus1,PTK,plastipak limited
rus1,RIS,ruskin industries limited
rus1,RUS,ruskin industries limited.
rve1,RVE,riviera resources limited
rvm1,ENT,enterprise metals limited
rvm1,RVM,revere mining limited
rvr1,RVR,red river resources limited
rvs1,GGL,gribbles group limited (the)
rvs1,KIW,kiwi gold limited
rvs1,MCD,medical care services limited
rvs1,RVS,revesco limited
rvt1,RVT,riverland television limited
rws1,RWS,rothbury wines limited
rxl1,RXL,rox resources limited
rxm1,RXM,rex minerals limited
ryc1,RYC,roycol limited
saa1,ATH,atech holdings limited
saa1,SAA,seaa corporation limited
sab1,SAB,sabco limited
saf1,ABV,advanced braking technology ltd
saf1,SAF,safe effect technologies limited
sag1,SAG,sagasco holdings limited
sah1,SAH,southern cross airlines holdings limited
sai1,SAI,sai global limited
sap1,SAP,sabina corporation limited
sap1,SAP,sabina pacific limited
sap1,SAP,sabina three gorges corporation limited
saq1,SAQ,sydney aquarium limited
saq1,SAQ,sydney attractions group limited
sar1,CWM,central west media limited
sar1,SAR,saracen mineral holdings limited
sas1,AMN,american corporate limited
sas1,PIC,pirie capital limited
sas1,SAS,sausage software limited
sas1,SAS,sms management & technology limited
sas1,SMX,sms management & technology limited.
sat3,SAT,satellite group limited (the)
sau1,SAU,southern gold limited
sav3,SAV,savcor group limited
sax1,SAX,stadium australia group
sbc1,SBC,southern cross broadcasting (australia) limit
sbc1,TCC,tricom corporation limited
sbe1,SBE,sabre group limited
sbi3,SBI,sterling biofuels international limited
sbl1,SBL,signature brands limited
sbl1,SBL,signature metals limited
sbm1,EDV,endeavour resources limited
sbm1,SBM,st barbara limited
sbm1,SBM,st barbara mines limited
sbn1,GCL,gosford communications limited
sbn1,SBN,sunshine broadcasting network limited
sbr1,SBR,sabre resources limited
sbr1,SBR,sabre resources nl
sbt1,SBT,sirius biotechnology limited
sca1,BPG,byte power group limited
sca1,SCA,satrecol australia limited
sca1,WHL,willhart limited
scb1,SCB,standard chartered bank australia limited
scc1,SCC,strategic capital corporation limited
scd1,MNI,mineral control instrumentation limited
scd1,SCD,scantech limited
sce1,SCE,sino consolidated enterprises limited
sce1,SCE,ssi china enterprises limited
sce1,SCE,sun consolidated enterprises limited
sce1,SCE,suntech environmental group limited
scf1,SCF,southern cross fliers trust
scg1,SCG,smart communications group limited
sch1,ADP,amp diversified property trust
sch1,SCH,schroders property fund
scm1,KSC,k & s corporation limited
scm1,SCM,scott corporation limited
scn1,ARE,argonaut resources nl
scn1,CEM,central mining corporation n.l.
scn1,SCN,star mining corporation nl
scp1,SCP,spicers paper limited
scr1,SCI,schroders international property fund
scr1,SCR,schroders international property fund nv
scs1,SCS,scitec communication systems limited
scs1,SCS,scitec limited
scs1,VCM,vecommerce limited
scv1,SCV,scv group limited
scv1,SCV,sunnycove management limited
scx1,SCX,southern cross exploration nl
scx1,SXX,southern cross exploration n.l.
scy1,SCY,star city holdings limited
scy1,SYD,sydney harbour casino holdings limited
sdc1,SDC,sanity.com limited
sdg1,SDG,sunland group limited
sdh1,SDH,sandhurst mining n.l
sdi1,SDI,sdi limited
sdi1,SDI,southern dental industries limited
sdm1,SDM,sedgman limited
sdr1,SDR,sundowner group
sds1,SDS,sds corporation limited
sdt1,SDT,sydney oil company drilling & exploration tru
sdt1,SDT,sydney oil company drilling and exploration t
sdy1,SDY,sime darby australia limited
sea1,SEA,the southern electric authority of queensland
sea2,SEA,sundance energy australia limited
sec1,BON,bond corporation holdings limited
sec1,SEC,southern equities corporation limited
sed1,SED,sedimentary holdings limited
sed1,SED,sedimentary holdings nl
sef1,SEF,sea fm limited
seg1,SEG,segenhoe limited
seg2,SEG,segue resources limited
sek2,SEK,seek limited
sel1,SEL,s8 limited
sem1,SEM,select managed funds limited
seq1,CGA,compass gold limited
seq1,EVG,envirogold limited
seq1,SAL,samic limited
seq1,SEQ,southern equity holdings limited
ser1,SER,security & equity resources limited
ses2,SES,solar energy systems ltd
ses2,SOO,solco ltd
set1,SET,south east telecasters limited
sev1,SEV,seven network limited
sex1,GBN,gallery global networks limited
sex1,MBA,mobileactive limited
sex1,SEX,sharon austen limited
sey1,SEY,sunset energy limited
sfc1,SFC,schaffer corporation limited
sfd1,SFD,sanford limited
sfe1,SFE,sfe corporation limited
sfm1,SDL,sundance resources limited
sfm1,SFG,st francis group limited
sfm1,SFM,st francis mining limited
sfm1,SFM,st francis mining nl
sfo1,SFO,seafood online.com limited
sfp1,SFP,safety medical products limited
sfr1,SFR,sandfire resources nl
sfy1,SFY,spdr s&p/asx 50 fund
sfy1,SFY,streettracks s&p/asx 50 fund
sga1,CUS,customers limited
sga1,SFI,sheraton finance limited
sga1,SGA,stone group asia pacific investments limited
sgb1,SGB,st george bank limited
sgf1,SGF,spencer gulf telecasters limited
sgg1,SGG,sage global fund limited
sgh1,SGH,slater & gordon limited
sgi1,SGI,sgio insurance limited
sgl1,SGL,signature leisure limited
sgm1,SGM,square gold & minerals ltd.
sgm2,SGM,sims group limited.
sgm2,SGM,sims metal management limited
sgn1,JSA,john singleton advertising limited
sgn1,SGN,singleton group limited
sgn1,SGN,stw communications group limited
sgo1,SGO,sme growth limited
sgp1,SGP,stockland
sgp1,SGP,stockland trust group
sgr1,ECE,e-com multi limited
sgr1,SGR,stirling resources n.l.
sgr1,SGR,stirling resources nl
sgt1,SGT,southgate investments limited
sgt2,SGT,singapore telecommunications limited.
sgw1,SGW,sons of gwalia limited
sgw1,SGW,sons of gwalia n.l.
sgx1,SGX,sino gold limited
sgx1,SGX,sino gold mining limited
sgz1,SGZ,scotgold resources limited
sha2,SHA,shannon resources limited
shc1,SHC,sharecorp limited
she1,SHE,stonehenge metals limited
shg1,SHG,sunshine gas limited
shl1,SCT,sonic technology australia limited
shl1,SHL,sonic healthcare limited
shm1,CGX,central asia gold limited
shm1,CGX,cga mining limited
shm1,SHM,sapphire mines limited
shm1,SHM,sapphire mines n.l.
shm1,SHM,sapphire mines nl
sho1,SHO,shomega limited
shr1,SHR,john shearer (holdings) limited
shv1,DAL,defender australia limited
shv1,DAL,defender limited
shv1,SHV,select harvests limited
shx1,SHX,shield mining limited
sib1,SIB,siberia mining corporation limited
sid1,SID,siddons ramset limited
sie1,SIE,security & equity investments limited
sie2,SIE,scigen limited
sig1,SIG,sigma company limited.
sim2,SIM,scimitar resources limited
sip1,SIP,stirling properties limited
sir1,SIR,sir samuel mines n.l.
sis1,NET,netcomm limited
sis1,NTC,netcomm limited.
sis1,SIS,sirius technologies limited
siu1,SIU,sirius corporation limited
siu1,SIU,sirius telecommunications limited
siv1,SIV,silver chef limited
skb1,SKB,stockbridge limited
skb2,EOG,energy oil & gas n.l.
skb2,SKB,stockbridge limited
skc1,SKC,sky city entertainment group limited.
skc1,SKC,sky city limited
skd1,SKD,stockford limited
ske1,SKE,skilled engineering limited
ske1,SKE,skilled group limited
skg1,EPY,e-pay asia limited
skg1,SKG,skynetglobal limited
ski1,SKI,spark infrastructure group
skl1,CFL,chartfield limited
skl1,NLM,northland minerals limited
skl1,ODD,oddsoft ltd
skl1,SKL,skyline asia limited
skn1,HLD,headline group limited
skn1,HLD,homeleisure limited
skn1,SKN,skansen holdings limited
skr1,GEX,gem exploration & minerals limited
skr1,NAD,north australian diamonds ltd
skr1,SKR,striker resources limited
skr1,SKR,striker resources nl
sks1,SKS,stokes (australasia) limited
skt2,SKT,sky network television limited.
skw1,SKW,skywest limited
sky1,SKY,skydome holdings limited
slc2,SLC,softlaw corporation limited
sld1,SLD,salamander gold mines n.l.
sld2,SLD,shieldliner limited
sld2,VTX,vortex pipes limited
slf1,SLF,spdr s&p/asx 200 listed property fund
slf1,SLF,streettracks s&p/asx 200 listed property fund
slg1,SLG,st lukes group limited
slh1,SLH,solander holdings limited
sll1,SLL,sallmanns limited
slm2,SLM,salmat limited
sln1,SLN,selwyn mines limited
slp1,SLP,stanilite pacific limited
slr1,SLR,solartile (aust) limited
slr2,SLR,silver lake resources limited
sls1,SLS,spatial systems limited
slv1,SLV,sylvania resources limited
slx1,SLX,silex systems limited
smc1,SMC,strategic minerals corporation nl
smd1,SMD,samson distributors limited
smd2,SMD,syndicated metals limited
sme1,MWB,metway bank limited
sme1,SME,suncorp-metway limited
sme1,SUN,suncorp-metway limited.
smg1,PSD,psivida limited
smg1,PVA,psivida corp.
smg1,SMG,sumich group limited
smi1,SMI,howard smith limited
sml1,SML,smith & miles holdings limited
smm1,SMM,summit gold nl
smm1,SMM,summit resources limited
smm1,SMM,summit resources nl
smn2,SMN,structural monitoring systems plc
smo1,SMO,smc gold limited
smo1,TMR,tamaya resources limited
sms1,SMS,sims group limited
sms1,SMS,simsmetal limited
smu1,ANU,aconcagua resources limited
smu1,PTC,powerise technology limited
smu1,SAY,south american iron & steel corporation limit
smu1,SMU,smc resources limited
smy1,PAN,panoramic resources limited
smy1,SMY,sally malay mining limited
smz1,SMZ,stirling minerals limited
snd1,SND,sundowner minerals n.l.
snd2,SND,saunders international limited
snh1,SNH,shine fisheries limited
snl1,SNL,smith & lane holdings limited
snp2,CDP,carindale property trust
snp2,SNP,suncorp property trust
snt3,SNT,sky network television limited
snu1,SNU,southern uranium limited
snv1,SNV,sinovus mining limited
snx1,SNX,secure network solutions limited
snx1,SNX,securenet limited
sny1,SNY,stanley mining services limited
snz1,SNZ,seabil (nz) limited
soa1,ADL,admerex limited
soa1,GTA,global technology australasia limited
soa1,HTK,hitek limited
soa1,SOA,solace limited
soe1,SOE,souls private equity limited
sof1,SOF,sofcom limited
sof1,SOF,software communication group limited
soh1,SOH,solution 6 holdings limited
soi1,SOI,soil sub technologies limited
sol1,SOL,washington h soul pattinson & company limited
som1,SOM,somnomed limited
son1,SON,sonartec limited
sot1,SOT,sp telecommunications limited
sot1,SOT,sp telemedia limited
sov1,HTE,hitec energy limited
sov1,HTE,hitec energy nl
sov1,SOV,sovereign resources (australia) n.l.
sov1,SOV,sovereign resources (australia) nl
sox1,HLE,harvest living limited
sox1,MPC,motion picture company of australia limited
sox1,SOX,scanbox asia pacific limited
spa1,SPA,solomon pacific resources nl
spc1,SPC,spc ardmona limited
spc1,SPC,spc limited
spd1,SPD,strategic pooled development limited
spe1,SPE,sportech limited
spe1,SZA,scalzo automotive research limited
spf1,KPF,kern property fund
spf1,SPF,sovereign property fund
spg1,SPG,spargos mining n.l.
spi2,SPI,spitfire resources limited
spk1,ARZ,amerod resources limited
spk1,SPK,spike networks limited
spk1,WEC,white energy company limited
spl1,SPL,southern pacific leisure limited
spl2,SPL,starpharma holdings limited
spl2,SPL,starpharma pooled development limited
spm1,SPM,space made industries limited
spn1,SPN,sp ausnet
spp1,SPP,southern pacific petroleum nl
spq1,SPQ,superior resources limited
spr1,SPR,stirling property trust
spr2,SPR,s8 property trust
sps1,SPS,spotless services limited
spt1,SPT,spotless group limited
spu1,AZE,aztec capital limited
spu1,SPU,sales pursuit limited
spu1,WWM,wentworth holdings limited
spu1,WWM,wentworth mutual limited
spw1,ATL,auto enterprises limited
spw1,BRT,brainytoys limited
spw1,SPW,speedy wheels limited
spx1,SPX,spinifex gold limited
spx1,SPX,spinifex gold nl
sra1,SRA,strathfield group limited
srb1,SRB,scarborough minerals plc
src1,SRC,southern resources limited
srg2,SRG,sydney roads group
srh1,SRH,saferoads holdings limited
sri1,SRI,sipa resources international nl
sri1,SRI,sipa resources limited
srl1,SRL,straits resources limited
srm1,SRM,sa regional media limited
srm2,SRM,sierra mining limited
sro1,KKD,kakadu resources limited
sro1,RSN,renison consolidated mines nl
sro1,SRO,sirocco resources nl
srp1,SBG,s.a. brewing holdings limited
srp1,SRP,southcorp holdings limited
srp1,SRP,southcorp limited
srr1,SRR,shaw river resources limited
srv1,SRV,servcorp limited
srx1,SRX,sirtex medical limited
srz1,SRZ,stellar resources limited
ssc1,SSC,selected securities limited
sse1,SSE,scientific services limited
ssh1,ADO,anteo diagnostics limited
ssh1,BLS,biolayer corporation limited
ssh1,SSH,s.s.h. medical limited
ssi1,SSI,sino securities international limited
ssi1,SSI,sino strategic international limited
ssl1,SSL,sietel limited
ssn1,SSN,samson exploration nl
ssn1,SSN,samson oil & gas limited
ssn1,SSN,samson oil & gas nl
ssr1,SSR,southern star group limited
sss1,SSS,sam's seafood holdings limited
sst1,SST,steamships trading company limited
ssx1,SSX,smorgon steel group limited.
sta1,HLT,healthpoint technologies limited
sta1,HLT,hlt limited
sta1,STA,silicon technologies australia limited
sta1,STA,sustainable technologies australia limited
sta1,ULT,ultrapay limited
stb2,STB,south boulder mines ltd
stc1,STC,southern capital limited
stc2,STC,stem cell sciences plc
std1,STD,stoddarts holdings limited
ste1,STE,stratatel limited
sth1,STH,strarch international limited
sti1,STI,states properties inc.
stl1,STL,starlight holdings limited
stm1,SLT,select vaccines limited
stm1,SLT,select-tel limited
stm1,STM,strike mining nl
sto1,STO,santos limited
str1,STR,strand holdings limited
sts1,STS,structural systems limited
stu1,CRN,cobalt resources nl
stu1,STU,stuart metals nl
stu1,STU,stuart petroleum limited
stu1,STU,stuart petroleum nl
stv1,STV,sunraysia television limited
stw1,STW,spdr s&p/asx 200 fund
stw1,STW,streettracks s&p/asx 200 fund
stx1,STX,strike oil limited
sua1,DSG,dsg australia ltd
sua1,JVG,jv global limited
sua1,SUA,suan australia limited
sub1,CAC,china cattle limited
sub1,COR,cord holdings limited
sub1,SUB,sunbase china limited
sul1,SUL,super cheap auto group limited
sur1,SUR,sun resources nl
sur1,SUR,sun resources nl.
sur1,TPE,trident petroleum n.l.
svh1,SVH,sunbeam victa holdings limited
svl1,SVL,silver mines limited
svm1,SVM,sovereign metals limited
svn1,ECQ,eco quest limited
svn1,SVN,senevens international limited
svr1,SVR,savage resources limited
svs1,SVS,sunvest corporation limited
svt1,SVT,southern ventures n.l.
swd1,SWD,sea world property trust
swe1,SWE,swann electronics group limited
swg1,SWG,swish group limited (the)
swk1,SWK,swick mining services ltd
swn1,SWN,silver swan group limited
sws1,SWS,simeon wines limited
sxe1,SXE,southern cross electrical engineering ltd
sxg1,SXG,southern cross goldfields limited
sxp1,SXP,sapex limited
syl1,SYL,sylvastate limited
sym2,SYM,symex holdings limited
syn1,PSY,panorama synergy ltd
syn1,SYN,st synergy limited
syp1,SYP,style limited
syp1,SYP,style plantation limited
syr1,SYR,syrah resources limited
tab1,TAB,tab limited
tad1,TAD,triad minerals n.l.
tag1,TAG,tag pacific limited
tah1,TAH,tabcorp holdings limited
tai1,IAU,intrepid mines limited
tai1,NMC,nustar mining corporation limited
tai1,TAI,taipan resources nl
tal2,TAL,tower australia group limited
tam1,SMT,seamet limited
tam1,TAM,taiga minerals nl
tam1,TAM,tanami gold nl
tan1,TAN,tandou limited
tap1,TAP,tap oil limited
tap1,TAP,tap oil nl
tas2,TAS,tasman resources nl
taw1,TAW,tawana resources nl
tbc1,TBC,tankstream brewing company limited
tbg1,TBG,tutt bryant group limited
tbr1,TBR,tribune resources nl
tby1,GEF,gefo limited
tby1,TBY,toby industries limited
tca1,TCA,telecasters australia limited
tce1,CTT,ct retail investment trust
tce1,MCS,mcs 1999 retail 10
tce1,MCS,mcs 1999 retail 10 limited
tce1,TCE,triplecee retail investment trust
tci1,SSM,service stream limited
tci1,TCI,total communications infrastructure limited
tcl1,TCL,transurban group
tcm1,TCM,technomin australia n.l.
tcm3,TCM,tiaro coal limited
tco1,TCO,transmetro corporation limited
tcq1,TCQ,trinity consolidated group
tcq1,TCQ,trinity group
tct1,TCT,telecasters north queensland limited
tcy1,TCY,techway limited
tdg1,TDG,tdg logistics limited
tdo1,TDO,3d oil limited
teh1,PSL,panaseer limited
teh1,TCN,techniche limited.
teh1,TEH,techniche limited
tel1,TEL,telecom corporation of new zealand limited
tem1,TEM,tempo services limited
ten1,TEN,ten network holdings limited
teq1,TEQ,technical equities limited
teu1,TEU,top end uranium limited
tex2,TEX,target energy limited
tey1,TEY,torrens energy limited
tfc1,TFC,tfs corporation limited
tfe1,TFE,territory iron limited
tfe1,TTY,territory resources limited
tfp1,TFP,trafalgar properties limited
tgd1,FNT,frontier resources limited
tgd1,TGD,tasgold limited
tgg1,TGG,templeton global growth fund limited
tgl1,GAM,gaming & entertainment group limited
tgl1,MLI,mintails limited
tgl1,TGL,trans-global interactive limited
tgl1,TGL,trans-global resources nl
tgo1,CAN,claim minerals nl
tgo1,MID,midland mining n.l.
tgo1,REL,renewable energy corporation limited
tgo1,SAE,salinas energy limited
tgo1,TGO,tanganyika gold limited
tgo1,TGO,tanganyika gold nl
tgp1,TGP,trafalgar corporate group
tgr1,TGR,tropical grapes limited
tgr2,TGR,tassal group limited
tgs1,TGS,tiger resources limited
tgs1,TGS,tiger resources nl
tgx1,TGX,tasman goldfields limited
thg1,THG,thakral holdings group
thk1,KTE,k2 energy limited.
thk1,THK,tomahawk energy limited
thl2,CHD,chandler macleod limited
thl2,CMG,chandler macleod group limited
thl2,CMG,chandler macleod limited.
thl2,NCH,ncml (holdings) limited
thl2,THL,tradehouse international limited
tho1,THO,tps holdings limited
thr1,THR,thor mining plc
tic1,KDT,keydata corporation limited
tic1,THA,titan hills australia limited
tic1,TIC,titan corporation limited
tif1,TIF,technology investment fund
tig1,TIG,tiger investment company limited
til1,TIL,trilson investments limited
tim1,TIM,timbercorp eucalypts limited
tim1,TIM,timbercorp limited
tin1,TIN,tin creek mining corporation limited
tip1,PNO,pharmanet group limited
tip1,PNO,pharmanet online limited
tip1,TIP,thermalife international pharmaceuticals limi
tir1,TIR,titan resources limited
tir1,TIR,titan resources nl
tis1,TIS,tissue therapies limited
tjh1,TJH,j.n. taylor holdings limited
tjn1,TJN,trojan equity limited
tkg1,TKG,takoradi gold nl
tkg1,TKG,takoradi limited
tkl1,TKL,traka resources limited
tkr1,TKR,triako resources limited
tla1,TLA,tourism asset holdings limited
tle1,ETC,entertainment media & telecoms corporation li
tle1,TLE,tele2000 limited
tll2,CPG,captech group limited
tll2,IIG,integrated investment group limited
tll2,IRG,integrated resources group limited
tll2,TLL,technology licensing limited
tlm1,TLM,talisman mining limited
tln1,SUP,supersorb environmental nl
tln1,TLN,talon resources nl
tlo1,FUT,future corporation australia limited
tlo1,TLO,telco australia limited
tlp1,TLP,telecomputing holdings limited
tls1,TLS,telstra corporation limited
tls1,TLS,telstra corporation limited.
tlsc1,TLS,telstra corporation limited.
tma1,TMA,tubemakers of australia limited
tmm1,TMM,tasmania mines limited
tmn2,TMN,telemedia networks international limited
tmo2,AAS,asian pacific limited
tmo2,TMO,tomato technologies limited
tms1,GTV,global television limited
tms1,HYE,hoyts entertainment limited
tms1,TMS,television & media services limited
tmx1,TMX,terrain minerals limited
tna1,MCM,mount carrington mines limited
tna1,NOM,norminco limited
tna1,TNA,tin australia nl
tna1,VTI,virotec international limited
tnc1,TNC,trans national securities limited
tne2,TNE,technology one limited
tni1,TNI,tenet investments limited
tnr1,TNR,turner corporation limited
tns1,TNS,transonic travel limited
tnt1,TNT,tnt limited
tny1,FUS,fusia limited
tny1,MBI,mobi limited
tny1,TNY,tennyson holdings limited
tny1,TNY,tennyson networks limited
toe1,TOE,toro energy limited
tof1,TOF,tofts corporation limited
